order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,revenue,month,delivery_time,is_late,product_category_name_english,low_review
d8d04eeca6703f5545f4c25b8ace1ee9,a2be606029a95748f15824071fffa10e,delivered,2017-01-15 10:14:31,2017-01-15 10:30:11,2017-01-19 09:27:48,2017-01-31 09:33:39,2017-02-28 00:00:00,1,e07fbd0969dcddca941b8c4adec498b1,5b664594895aefb418afaee6d40a9a23,2017-01-19 10:14:31,38.9,16.05,1,credit_card,5,54.95,3e5306add1209e5ba184092dd1587282,71925,brasilia,DF,c8ba82d64270c29e7ec60b754a72e439,5,,,2017-02-01 00:00:00,2017-02-02 09:26:21,cool_stuff,63.0,2263.0,1.0,200.0,16.0,3.0,13.0,54.95,2017-01,15.0,True,cool_stuff,0
13a6b84d8ffc29e4607ddcb4170cd8a4,bce0adf484fdef747ca68871cd487d44,delivered,2017-11-24 22:49:30,2017-11-25 01:52:46,2017-12-15 18:29:49,2017-12-29 15:34:03,2017-12-15 00:00:00,1,dbfa741e0e5dfae13c9f023d8b8cbd96,05f51e13da97139648b8125c31e5f51b,2017-12-14 01:52:46,159.9,27.44,1,credit_card,4,187.34,09942914169ba768d44c1fcc9605a058,16400,lins,SP,62e04f12d94403dbe64e28c6062e28c2,1,,Estou aguardando meu produto até hoje. Paguei o valor do frete exigido. ,2017-12-19 00:00:00,2017-12-19 07:46:54,bebes,58.0,784.0,2.0,5400.0,25.0,45.0,45.0,187.34,2017-11,34.0,True,baby,1
05d43265b79289692a382c9f2a6c1547,3c6ea1acabe8c875fd3484d5e34d10e4,delivered,2018-08-26 04:53:46,2018-08-26 05:35:13,2018-08-27 14:07:00,2018-08-28 18:57:01,2018-08-30 00:00:00,1,6e9d34c0cf438c5a29a9a0232ffe54b6,e24d3429d294b2eb200b064ebb035879,2018-08-28 05:35:13,220.0,14.84,1,credit_card,2,234.84,8db23ea8429b2011a538fcbeca947904,2479,sao paulo,SP,9d0a570b8b592fffeeac82a06301a0c7,5,Otimo,Muito bom ,2018-08-29 00:00:00,2018-08-31 22:21:10,beleza_saude,60.0,358.0,1.0,4000.0,25.0,27.0,29.0,234.84,2018-08,2.0,False,health_beauty,0
aff48f2bfd2432bf92264b9308c424c3,c97dac991f2fb49d7734dce67c3292c9,delivered,2017-06-30 01:38:09,2017-06-30 01:50:15,2017-07-04 13:49:46,2017-07-13 02:53:56,2017-07-20 00:00:00,1,20a56bb6cee7a1b8e02e245e637e1b8b,1f1bb1f0859883505541bdd6606193e5,2017-07-06 01:50:15,349.99,14.79,3,voucher,1,27.39,0ad6cef8e9b6dcf295f882fb13081702,17506,marilia,SP,ea6b2bbf1c9c74b30d29210d7a4cd0c2,4,,,2017-07-13 00:00:00,2017-07-13 23:53:20,fashion_bolsas_e_acessorios,42.0,139.0,1.0,100.0,16.0,10.0,15.0,364.78,2017-06,13.0,True,fashion_bags_accessories,0
7207091d29c0f0df59dfe6e1cb216f2b,412cf6a277196304ae7644e7dd05471a,delivered,2018-05-25 01:51:58,2018-05-29 03:15:26,2018-05-29 10:25:00,2018-06-07 23:42:02,2018-06-20 00:00:00,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-05-31 03:15:26,69.9,0.0,1,boleto,1,139.8,1090fe4c57ea2a018b442a61d09b3e95,29118,vila velha,ES,847c86a244345298a1db3b44289e5edd,5,Otimo,,2018-06-08 00:00:00,2018-06-09 04:07:52,moveis_decoracao,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,69.9,2018-05,13.0,True,furniture_decor,0
c9a7187610e0bf2fb8231f0e278795f3,e6951e1d1f246d3bcd1f319c01eaecf8,delivered,2018-06-29 22:35:49,2018-06-29 23:10:26,2018-07-02 11:18:00,2018-07-13 16:31:47,2018-07-31 00:00:00,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-07-02 23:10:26,78.0,18.65,1,credit_card,4,96.65,889a0bafe9567956da935b03fff1ce45,96170,sao lourenco do sul,RS,cce166f1b000e4ea524daf1dd7834131,5,,,2018-07-14 00:00:00,2018-07-14 20:05:36,relogios_presentes,59.0,319.0,4.0,250.0,16.0,2.0,20.0,96.65,2018-06,13.0,True,watches_gifts,0
960f1dc42251b4fdfa41d260f5c8e3cf,8be8d722cdd8a15e382acd172a9ec9ee,delivered,2018-07-24 16:11:50,2018-07-24 16:44:12,2018-07-26 14:56:00,2018-07-31 21:59:28,2018-08-13 00:00:00,1,91ebe9416c3c012500b800bd56e5f836,79ebd9a61bac3eaf882805ed4ecfa12a,2018-08-01 16:31:31,99.9,15.0,1,credit_card,2,114.9,106daf23761c4a8426c2cc28d75fb342,87207,cianorte,PR,4cb57ffd701cb140866770c4cd9b2cbf,3,recomendo,Os quadrinhos são lindos...,2018-08-01 00:00:00,2018-08-03 16:41:24,moveis_decoracao,50.0,1466.0,10.0,700.0,35.0,2.0,25.0,114.9,2018-07,7.0,False,furniture_decor,0
7dd3168bde7bc0b9b26ffbcb40ff9150,61a009b8ff38558e6d4b09968e4e2513,delivered,2017-12-05 00:47:56,2017-12-05 09:41:21,2017-12-07 01:32:02,2017-12-19 16:59:13,2017-12-28 00:00:00,1,05d80513da078badb81a5f232e489376,dd2bdf855a9172734fbc3744021ae9b9,2017-12-11 09:41:21,89.9,16.88,1,credit_card,5,106.78,5d53bd6cd6c374a1b392e2b95cd91174,5005,sao paulo,SP,9f79be0cca1c6e62068ad6fdb0c9e311,5,,,2017-12-20 00:00:00,2017-12-20 19:49:45,cama_mesa_banho,55.0,867.0,1.0,1100.0,20.0,16.0,20.0,106.78,2017-12,14.0,True,bed_bath_table,0
3843764d4f30d3653388f1b55c3a9ac5,6f47bf761ea5cbc060f0ac4b4fce666e,delivered,2018-07-03 11:40:00,2018-07-05 16:09:12,2018-07-03 15:47:00,2018-07-06 12:14:57,2018-07-25 00:00:00,1,bf04528618b481f107b7ea5747432102,52d76513f0c4d97f3b99570e2c94ee31,2018-07-05 12:31:49,109.9,18.87,1,credit_card,2,128.77,71b1207b964510e050f3677a421ee3ab,85602,francisco beltrao,PR,b53478397d5b5ecbd911a7f13bf86b22,5,,,2018-07-07 00:00:00,2018-07-07 15:42:51,eletrodomesticos_2,46.0,1147.0,2.0,300.0,16.0,11.0,16.0,128.77,2018-07,3.0,False,home_appliances_2,0
109a5316b712f2086d69092e7ae638c3,ec92015754035cb75c33953872fbc74c,delivered,2017-11-25 17:07:32,2017-11-27 17:19:36,2017-11-28 23:13:08,2017-12-15 17:03:39,2017-12-22 00:00:00,1,d04857e7b4b708ee8b8b9921163edba3,9f505651f4a6abe901a56cdc21508025,2017-12-01 17:19:36,68.99,34.14,1,credit_card,10,103.13,a6803342249d71fd2b56f1d97cec475a,59127,natal,RN,57d87e0351cf45c84eccee1388626f31,5,,,2017-12-16 00:00:00,2017-12-17 00:53:11,informatica_acessorios,33.0,1127.0,2.0,450.0,16.0,4.0,20.0,103.13,2017-11,19.0,True,computers_accessories,0
cd8232ac6e4909a74d5b0203bf13e70e,479867a42c16c68bf10119d36056d485,delivered,2018-05-02 12:20:40,2018-05-04 03:12:04,2018-05-08 14:33:00,2018-05-18 15:40:40,2018-06-07 00:00:00,2,530eb6b4be420f6e65606de479d62278,0adac9fbd9a2b63cccaac4f8756c1ca8,2018-05-10 03:12:04,244.9,24.29,1,boleto,1,1076.76,8eec3ba32330105307cf0eaad32f3f1b,22640,rio de janeiro,RJ,81bb707285914f2c46b84f7af8d0a2b4,3,ENTREGA PARCIAL,FORAM ADQUIRIDAS 4 UNIDADES. ATÉ O MOMENTO SÓ FORAM ENTREGUES 2 UNIDADES,2018-05-19 00:00:00,2018-05-21 15:20:09,utilidades_domesticas,37.0,2782.0,4.0,2150.0,21.0,34.0,34.0,269.19,2018-05,16.0,True,housewares,0
22e06cbdd9638e481433e910bdd56d40,040823cb5374775c7c43e8e33fc5016a,delivered,2017-11-24 22:04:33,2017-11-25 01:31:45,2017-11-27 11:52:47,2017-11-28 22:32:36,2017-12-08 00:00:00,1,ff7c7524d5f9a8386ab27088ec03c1fb,259f7b5e6e482c230e5bfaa670b6bb8f,2017-11-30 00:52:47,35.9,11.73,1,credit_card,4,47.63,432bbaee2b6efe0f52cc5fbe03c6074e,2521,sao paulo,SP,935088d665c5c5289614f5602c3535b1,5,,Rapido e bem embalado,2017-11-29 00:00:00,2017-12-01 16:41:45,cama_mesa_banho,44.0,510.0,2.0,1000.0,40.0,10.0,30.0,47.63,2017-11,4.0,False,bed_bath_table,0
a4328dcc082fa5d74c646f511b4ef7b8,752ba8eb303c863c17ab334199e73c42,delivered,2017-10-10 20:04:10,2017-10-10 20:14:27,2017-10-11 19:40:01,2017-10-24 20:32:39,2017-11-01 00:00:00,1,7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,2017-10-17 21:14:27,79.9,20.96,1,credit_card,3,100.86,4c84f1454d40c499ff60c335f36c670a,64080,teresina,PI,9de009b24349a8dd3c4a56cddaf0b4c8,5,,"Produto veio certinho, e entregue antes do prazo",2017-10-25 00:00:00,2017-10-25 23:11:23,beleza_saude,48.0,594.0,1.0,1850.0,24.0,36.0,23.0,100.86,2017-10,14.0,True,health_beauty,0
a9b1166b05c95760685adca729c66a40,66c5a61c8971f955bf22b0786fbf71ab,delivered,2017-02-05 21:46:05,2017-02-05 22:02:04,2017-02-08 13:24:26,2017-02-13 06:28:38,2017-03-15 00:00:00,1,fec565c4e3ad965c73fb1a21bb809257,da8622b14eb17ae2831f4ac5b9dab84a,2017-02-13 21:46:05,89.9,17.37,1,credit_card,1,107.27,3dfcc5c25b1a9102de307a2e66b83e6f,86802,apucarana,PR,11c3dba81aa2f2507234f84300d7dbb9,5,,"Produto de otima qualidade, chegou muito rapido",2017-02-14 00:00:00,2017-02-19 12:59:20,cama_mesa_banho,60.0,271.0,1.0,1400.0,34.0,7.0,32.0,107.27,2017-02,7.0,False,bed_bath_table,0
b1674ac203b25f2cc27d68eea3e81efa,dcafbfbc1eea5df012f963003813261b,delivered,2017-07-12 19:58:21,2017-07-12 21:05:15,2017-07-13 18:32:58,2017-07-24 15:29:58,2017-08-07 00:00:00,1,569ffd16f8032478cbeb9800f2e94ba0,20cb7c2fde3e5bf10f0bbe7394e1c6a9,2017-07-18 21:05:15,16.9,16.79,1,credit_card,3,33.69,42af2a3708bad9dd1125cbe504af770b,28540,cordeiro,RJ,3eec39ea325fa1988feabbbc757e20a7,5,,,2017-07-25 00:00:00,2017-07-26 17:52:37,moveis_decoracao,49.0,544.0,1.0,410.0,39.0,3.0,28.0,33.69,2017-07,11.0,True,furniture_decor,0
d22d34dc3b27dd6647daeddbcc570636,af24747ac0b08ec8552954a3b7e00d14,delivered,2018-08-06 20:17:40,2018-08-06 22:40:06,2018-08-09 13:05:00,2018-08-10 16:18:25,2018-08-14 00:00:00,1,e337509290028e0c81c0ac93d7b1234e,aeb36d67f1414f234d42a29e27cf1f17,2018-08-13 22:10:19,765.0,41.69,1,boleto,1,806.69,6af6fb422d6fbf0b4686d35157cb0be4,13485,limeira,SP,9c73951b78f006ca82b6b014fa833349,5,,,2018-08-11 00:00:00,2018-08-14 18:04:15,automotivo,46.0,2145.0,8.0,18000.0,50.0,20.0,20.0,806.69,2018-08,3.0,False,auto,0
99c254ee6e59f7fa7bfa6675933cbc04,d93c4debe6b53c79a03f1d13da6e5b9b,delivered,2018-03-09 20:19:13,2018-03-09 21:20:28,2018-03-15 20:18:25,2018-03-23 17:26:53,2018-04-10 00:00:00,1,a65c5262711fe967432f3b523ae049a9,fa1a9dec3a9940c072684a46728bf1fc,2018-03-15 20:31:35,109.9,19.74,1,credit_card,1,21.31,58768ae876f6bea7622e2e765b04a08e,14790,guaira,SP,5f0ebb6bf200d4e627dce41ca3ed258b,5,,,2018-03-24 00:00:00,2018-03-26 21:38:15,pet_shop,56.0,1347.0,2.0,6700.0,50.0,20.0,40.0,129.64,2018-03,13.0,True,pet_shop,0
3e8a5d740a1e7db9eb5bdc6262644e88,0a80080a56579c6f51865b39c589b3b3,delivered,2017-11-03 18:03:26,2017-11-03 18:30:23,2017-11-06 20:15:08,2017-11-10 14:12:07,2017-11-23 00:00:00,2,964dd0fcba2ca4eff8e31ec74a77d41d,259f7b5e6e482c230e5bfaa670b6bb8f,2017-11-09 18:15:33,35.99,16.6,1,voucher,1,46.14,a327e24eb412d88da38902427a3cf4bf,20040,rio de janeiro,RJ,0c2ade837e42ce07dfa3e530919943d3,5,,,2017-11-11 00:00:00,2017-11-13 12:26:27,cama_mesa_banho,36.0,495.0,3.0,1250.0,40.0,10.0,30.0,52.59,2017-11,6.0,False,bed_bath_table,0
63be17dc5497f1941b4d15f7be530387,884a2e9a1b0c6fd2d9011ee7b4cbf21a,delivered,2018-02-17 16:39:55,2018-02-18 16:35:23,2018-02-19 19:57:02,2018-04-10 21:51:39,2018-03-21 00:00:00,1,d596ce99ed43dd6fd753b1f6c078417f,066a6914e1ebf3ea95a216c73a986b91,2018-02-22 16:31:05,132.5,91.93,1,credit_card,2,224.43,15304726e8473b23273f653a7075c315,22710,rio de janeiro,RJ,c9679ee2e8ca92a3cc5ef3f282fd3528,1,,"Estourou o prazo da entrega e ninguém ç, sequer me dá uma satisfação. Desapontada.",2018-03-23 00:00:00,2018-03-23 11:27:17,esporte_lazer,34.0,1099.0,1.0,15000.0,91.0,14.0,91.0,224.43,2018-02,52.0,True,sports_leisure,1
3ab2e0cca7a7831b28bb1bcff404f6c7,ed0deda10666afaa99bf30119f929ae3,delivered,2018-07-14 17:52:26,2018-07-14 18:15:23,2018-07-17 06:42:00,2018-07-26 20:52:31,2018-08-13 00:00:00,1,04a58e66cae7d954a87cb7fbb67b204c,1703bc09972dab9782e7a9194943b69f,2018-07-19 18:15:23,249.9,106.21,1,credit_card,7,356.11,f415ac637291d7774a3bf274b8b33fd0,63400,cedro,CE,7481e10999d999c6b8c8fca479ea3eda,5,,,2018-07-27 00:00:00,2018-07-30 19:32:55,automotivo,59.0,1773.0,1.0,6600.0,44.0,25.0,39.0,356.11,2018-07,12.0,True,auto,0
5a1e68cff39cc1d5fd759db90a366caa,c4622e15ef4017b5ead56fb99dd5e4ea,delivered,2017-09-18 22:47:49,2017-09-18 23:03:26,2017-09-19 18:48:39,2017-09-28 20:18:16,2017-10-10 00:00:00,1,4182ad8f6fd91b6064f2d1097d8a4291,b56906f7fd1696e043f1bcce164c487b,2017-09-24 23:03:26,34.99,17.6,1,credit_card,5,52.59,be9a7d98d5b488583fa42b20881199ef,25268,duque de caxias,RJ,8986cf22ea45270e1f8a769b8e7a17ec,5,,Arrasou,2017-09-29 00:00:00,2017-10-05 04:41:38,beleza_saude,38.0,929.0,1.0,1097.0,18.0,18.0,16.0,52.59,2017-09,9.0,False,health_beauty,0
aa45e41799067f67755e2e4e41925aa3,ecbe0bf872587f3cb5633f2b5d9b9fcf,delivered,2017-12-08 21:27:38,2017-12-09 07:11:08,2017-12-11 17:38:45,2017-12-18 16:58:32,2018-01-08 00:00:00,1,d03a3e22b08287c1c29aa67a79f3b2ff,c864036feaab8c1659f65ea4faebe1da,2017-12-14 07:11:08,149.9,21.54,1,credit_card,10,171.44,d060480eea297c26aca01bbd55b2805a,13870,sao joao da boa vista,SP,190a8dfe8687df26f7d40c7d82537883,5,,ótimo produto chegou antes do prazo previsto!!!,2017-12-19 00:00:00,2017-12-20 10:13:02,esporte_lazer,54.0,1099.0,8.0,5400.0,85.0,15.0,22.0,171.44,2017-12,9.0,False,sports_leisure,0
204db9688bc8186b733dc3104b6616bc,448c2fc1c28370b7fd12f611282d4dd1,delivered,2018-03-26 22:10:11,2018-03-26 22:27:37,2018-03-29 01:07:44,2018-04-13 20:52:04,2018-04-06 00:00:00,1,d04bbac48960ecb7ea311b00ca6e1cb7,0dd184061fb0eaa7ca37932c68ab91c5,2018-04-01 22:27:37,104.0,14.72,1,credit_card,2,118.72,cae0fbea253efcbae126e0da6823c934,2649,sao paulo,SP,33bc65b0286e93b8cbfdd377c93bea14,1,,Estou no aguardo do produto !! ,2018-04-08 00:00:00,2018-04-12 10:43:55,industria_comercio_e_negocios,52.0,784.0,4.0,11325.0,18.0,105.0,30.0,118.72,2018-03,17.0,True,industry_commerce_and_business,1
b8d94c2eac635cfb72f45c947793d1e0,2acd2f4e868c1f1c06d7c3b68e687489,delivered,2018-08-18 16:43:27,2018-08-18 16:55:29,2018-08-20 13:55:00,2018-08-28 18:58:26,2018-08-30 00:00:00,1,5c909f03b5baf836858186d3d5867020,70125af26c2d6d4ef401a1d02ae7701f,2018-08-21 16:55:29,29.9,38.48,1,credit_card,1,68.38,38dc6bac2ab46dd484d3548b84d91956,12246,sao jose dos campos,SP,72ef4a0e503360a72c2747311f474500,4,,,2018-08-29 00:00:00,2018-08-29 23:30:28,esporte_lazer,59.0,485.0,2.0,2850.0,23.0,19.0,51.0,68.38,2018-08,10.0,False,sports_leisure,0
05d27719c66597da0628a53f6009ed67,243243e2638f6c85b2b5c38f5bf05b53,delivered,2017-11-01 19:01:18,2017-11-01 19:31:11,2017-11-07 15:22:33,2017-11-14 21:28:34,2017-11-24 00:00:00,2,386486367c1f9d4f587a8864ccb6902b,cca3071e3e9bb7d12640c9fbe2301306,2017-11-08 19:15:21,113.57,13.81,1,credit_card,5,254.76,75190022751fc37ea481648582f29503,6783,taboao da serra,SP,6b8357a607a21690b7db561a8093fb29,4,,,2017-11-15 00:00:00,2017-11-16 00:11:04,cama_mesa_banho,54.0,120.0,1.0,835.0,40.0,9.0,33.0,127.38,2017-11,13.0,True,bed_bath_table,0
a5f48911613f243e89209587f3d37aff,eaa4ae8e2814593f6ff4277e539a7874,delivered,2017-12-16 10:35:37,2017-12-16 10:55:07,2017-12-18 22:17:04,2017-12-19 20:28:26,2018-01-05 00:00:00,1,d4b661be8b76e69ca42c154a5bd3a2db,3fd1e727ba94cfe122d165e176ce7967,2017-12-21 10:55:07,104.9,10.15,1,credit_card,3,115.05,d65e3a3acdcbd4a46d053217383125ff,14094,ribeirao preto,SP,530f137d41edaa24564428bb8b98f509,4,,,2017-12-20 00:00:00,2017-12-26 12:57:53,esporte_lazer,35.0,420.0,1.0,947.0,28.0,26.0,25.0,115.05,2017-12,3.0,False,sports_leisure,0
6dce05516fc9a1e16b7a70e49ab656c2,e5426fc9fcee3dfa52fb048f6d0856e9,delivered,2017-05-14 11:05:08,2017-05-14 11:15:13,2017-05-18 14:23:36,2017-05-25 12:55:59,2017-05-24 00:00:00,2,1fe8e6e01596885617fa1c90d29c2f81,a416b6a846a11724393025641d4edd5e,2017-05-18 11:15:13,81.56,9.37,1,credit_card,10,126.43,770c46cc8437a67264254f23c1786b97,13084,campinas,SP,4035501ed0c902e91e5a0cefe0bd521c,5,,,2017-05-26 00:00:00,2017-05-29 10:55:39,beleza_saude,41.0,1049.0,1.0,750.0,30.0,10.0,17.0,90.93,2017-05,11.0,True,health_beauty,0
7f095ef5086869ac49b20d6cc5484418,936d1149d8f55900f5f1858a6ccd5f07,delivered,2017-03-12 11:37:57,2017-03-12 11:37:57,2017-03-15 11:29:53,2017-04-03 14:12:14,2017-04-13 00:00:00,1,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,2017-03-16 11:37:57,42.99,24.84,1,boleto,1,67.83,90b6271f1e6be2de606940dba3f4f4b8,59631,mossoro,RN,94d527014d4ad4283bb74048f6abb429,5,,"Veio no prazo, o cubo já veio lubrificado e ajustado ",2017-04-04 00:00:00,2017-04-05 11:13:02,brinquedos,45.0,589.0,4.0,200.0,16.0,7.0,11.0,67.83,2017-03,22.0,True,toys,0
